Time (s)	Speed (mph)	Speed (m/s)	Acceleration (m/s^2)	Fa (N)	Fr (N)	Ft (N)	PFt (W)
1222	22.0	9.83488	0.022351999999999705	226.46676176492542	1303.4	1842.7947617649215	18123.665346586593
1223	21.9	9.790175999999999	-0.067056	224.4126520869336	1303.4	589.0286520869336	5766.694172973846
1224	21.7	9.700768	-0.08940799999999971	220.33250712290442	1303.4	272.0205071229086	2638.807830841684
1225	21.5	9.61136	-0.0447040000000003	216.2897946814809	1303.4	893.8337946814768	8590.958380849757
1226	21.5	9.61136	-0.022351999999999705	216.2897946814809	1303.4	1206.761794681485	11598.622042929837
1227	21.4	9.566656	-0.31292799999999943	214.28247565674639	1303.4	-2863.309524343246	0.0
1228	20.1	8.985504	-0.42468799999999973	189.03891822447838	1303.4	-4453.193081775518	0.0
1229	19.5	8.71728	-0.2011680000000009	177.92145901056386	1303.4	-1335.0305409894486	0.0
1230	19.2	8.583167999999999	0.022351999999999705	172.489064167401	1303.4	1788.817064167397	15353.717383015546
1231	19.6	8.761984	0.1341120000000009	179.75097355292098	1303.4	3360.7189735529337	29446.565874767228
1232	19.8	8.851392	0.08940799999999971	183.43807702958964	1303.4	2738.5500770295857	24239.98024341906
1233	20.0	8.9408	-0.067056	187.16261302886394	1303.4	551.7786130288639	4933.342223368466
1234	19.5	8.71728	-0.5587999999999997	177.92145901056386	1303.4	-6341.878540989432	0.0
1235	17.5	7.8232	-0.8940800000000002	143.296375600224	1303.4	-11070.423624399778	0.0
1236	15.5	6.92912	-1.00584	112.41454445046143	1303.4	-12665.94545554954	0.0
1237	13.0	5.81152	-1.2293600000000002	79.07620400469501	1303.4	-15828.563795995311	0.0
1238	10.0	4.4704	-1.1176	46.790653257215986	1303.4	-14296.209346742784	0.0
1239	8.0	3.57632	-0.8940799999999998	29.946018084618238	1303.4	-11183.77398191538	0.0
1240	6.0	2.68224	-0.89408	16.844635172597762	1303.4	-11196.875364827401	0.0
1241	4.0	1.78816	-0.7823200000000001	7.4865045211545596	1303.4	-9641.593495478846	0.0
1242	2.5	1.1176	-0.737616	2.924415828575999	1303.4	-9020.299584171424	0.0
1243	0.7	0.312928	-0.5588	0.22927420096035836	1303.4	-6519.57072579904	0.0
1244	0.0	0.0	-0.156464	0.0	1303.4	-887.096	0.0
1245	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1246	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1247	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1248	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1249	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1250	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1251	0.0	0.0	0.22352	0.0	1303.4	4432.68	0.0
1252	1.0	0.44704	0.22352	0.46790653257215997	1303.4	4433.147906532572	1981.7944401363209
1253	1.0	0.44704	0.0	0.46790653257215997	1303.4	1303.8679065325723	582.8811089363211
1254	1.0	0.44704	0.0	0.46790653257215997	1303.4	1303.8679065325723	582.8811089363211
1255	1.0	0.44704	0.0	0.46790653257215997	1303.4	1303.8679065325723	582.8811089363211
1256	1.0	0.44704	0.134112	0.46790653257215997	1303.4	3181.4359065325725	1422.2291076563213
1257	1.6	0.715264	0.44704000000000005	1.1978407233847297	1303.4	7563.157840723385	5409.654529787171
1258	3.0	1.34112	0.536448	4.2111587931494405	1303.4	8817.88315879315	11825.839461920672
1259	4.0	1.78816	0.4470399999999999	7.4865045211545596	1303.4	7569.446504521153	13535.381461524545
1260	5.0	2.2352	0.5140959999999999	11.697663314303997	1303.4	8512.441663314303	19027.00960584013
1261	6.3	2.8163519999999997	0.67056	18.571210277789024	1303.4	10709.811210277789	30162.59822168827
1262	8.0	3.57632	0.827024	29.946018084618238	1303.4	12911.682018084617	46176.30663491638
1263	10.0	4.4704	0.5588000000000002	46.790653257215986	1303.4	9173.390653257218	41008.72557632106
1264	10.5	4.69392	-0.11175999999999986	51.58669521608065	1303.4	-209.6533047839173	0.0
1265	9.5	4.24688	-0.4470400000000001	42.22856456463744	1303.4	-4912.931435435365	0.0
1266	8.5	3.79984	-0.4246880000000002	33.80624697833856	1303.4	-4608.425753021664	0.0
1267	7.6	3.3975039999999996	0.067056	27.026281321367954	1303.4	2269.2102813213683	7709.651007630473
1268	8.8	3.933952	0.7599680000000002	36.234681882388074	1303.4	11979.186681882391	47125.5454055646
1269	11.0	4.91744	1.162304	56.616690441231356	1303.4	17632.27269044123	86705.64301888332
1270	14.0	6.25856	1.34112	91.70968038414335	1303.4	20170.789680384147	126240.09746206501
1271	17.0	7.59968	1.2293600000000002	135.22498791335423	1303.4	18649.664987913362	141731.48601534544
1272	19.5	8.71728	0.8940800000000002	177.92145901056386	1303.4	13998.441459010566	122028.33376180363
1273	21.0	9.38784	0.5140959999999994	206.3467808643226	1303.4	8707.090780864315	81740.77511622926
1274	21.8	9.745472	0.26822399999999913	222.36790053959325	1303.4	5280.903900539581	51464.90109739926
1275	22.2	9.924287999999999	0.268224	230.60305551286328	1303.4	5289.139055512864	52490.93925895764
1276	23.0	10.28192	0.3129280000000012	247.5225557306726	1303.4	5931.914555730689	60991.470908858486
1277	23.6	10.550144000000001	0.2458720000000003	260.60522238139026	1303.4	5006.213222381395	52816.27039082775
1278	24.1	10.773664	0.20116799999999913	271.76479318323624	1303.4	4391.516793183224	47312.72638011354
1279	24.5	10.95248	0.08940799999999971	280.860896176439	1303.4	2835.972896176435	31060.93642591448
1280	24.5	10.95248	-0.11175999999999942	280.860896176439	1303.4	19.620896176447104	214.89747295461336
1281	24.0	10.72896	-0.22351999999999972	269.5141627615642	1303.4	-1556.365837238432	0.0
1282	23.5	10.50544	-0.1117600000000003	258.40138261297534	1303.4	-2.838617387028762	0.0
1283	23.5	10.50544	0.0	258.40138261297534	1303.4	1561.8013826129754	16407.410716957656
1284	23.5	10.50544	0.0	258.40138261297534	1303.4	1561.8013826129754	16407.410716957656
1285	23.5	10.50544	0.0	258.40138261297534	1303.4	1561.8013826129754	16407.410716957656
1286	23.5	10.50544	0.0	258.40138261297534	1303.4	1561.8013826129754	16407.410716957656
1287	23.5	10.50544	0.1117600000000003	258.40138261297534	1303.4	3126.4413826129794	32844.6423585577
1288	24.0	10.72896	0.134112	269.5141627615642	1303.4	3450.4821627615643	37020.08510498232
1289	24.1	10.773664	0.11175999999999942	271.76479318323624	1303.4	3139.804793183228	33827.20186734559
1290	24.5	10.95248	0.134112	280.860896176439	1303.4	3461.8288961764392	37915.61174879452
1291	24.7	11.041888	0.1117600000000003	285.4650964569491	1303.4	3153.5050964569537	34820.65008250688
1292	25.0	11.176	0.15646399999999971	292.4415828576	1303.4	3786.337582857596	42316.10882601649
1293	25.4	11.354816	0.134112	301.8745785542547	1303.4	3482.842578554255	39547.03663644911
1294	25.6	11.444224	0.067056	306.6472251864908	1303.4	2548.831225186491	29169.395479228642
1295	25.7	11.488928	0.08940799999999971	309.0475856985859	1303.4	2864.159585698582	32906.123260600834
1296	26.0	11.62304	0.1117600000000003	316.30481601878006	1303.4	3184.3448160187845	37011.767170378975
1297	26.2	11.712448	0.22351999999999972	321.1897602188335	1303.4	4753.8697602188295	55679.452365335506
1298	27.0	12.070079999999999	0.35763199999999973	341.10386224510455	1303.4	6651.351862245101	80282.34908544735
1299	27.8	12.427712	0.2905760000000006	361.6168846330681	1303.4	5733.0808846330765	71249.0781069251
1300	28.3	12.651232	0.268224	374.7416628717172	1303.4	5433.277662871718	68737.65623340789
1301	29.0	12.96416	0.1788160000000003	393.5093938931865	1303.4	4200.333393893191	54453.79417177435
1302	29.1	13.008864	0.0	396.22793084743086	1303.4	1699.627930847431	22110.228602995634
1303	29.0	12.96416	-0.2458720000000003	393.5093938931865	1303.4	-1745.2986061068177	0.0
1304	28.0	12.51712	-0.9611359999999998	366.8387215365734	1303.4	-11785.665278463424	0.0
1305	24.7	11.041888	-1.475232	285.4650964569491	1303.4	-19064.38290354305	0.0
1306	21.4	9.566656	-1.475232	214.28247565674639	1303.4	-19135.565524343252	0.0
1307	18.1	8.091424	-1.475232	153.29085913596532	1303.4	-19196.55714086403	0.0
1308	14.8	6.616192	-1.475232	102.49024689460592	1303.4	-19247.357753105392	0.0
1309	11.5	5.14096	-1.475232	61.88063893266815	1303.4	-19287.96736106733	0.0
1310	8.2	3.6657279999999997	-1.4752319999999999	31.46203525015203	1303.4	-19318.385964749847	0.0
1311	4.9	2.190496	-1.4752319999999999	11.234435847057561	1303.4	-19338.61356415294	0.0
1312	1.6	0.715264	-1.095248	1.1978407233847297	1303.4	-14028.874159276615	0.0
1313	0.0	0.0	-0.357632	0.0	1303.4	-3703.448	0.0
1314	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1315	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1316	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1317	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1318	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1319	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1320	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1321	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1322	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1323	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1324	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1325	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1326	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1327	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1328	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1329	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1330	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1331	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1332	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1333	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1334	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1335	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1336	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1337	0.0	0.0	0.33528	0.0	1303.4	5997.32	0.0
1338	1.5	0.67056	1.0728959999999998	1.0527896982873601	1303.4	16324.996789698285	10946.889847300083
1339	4.8	2.1457919999999997	1.4752319999999999	10.780566510462563	1303.4	21967.428566510465	47137.532478589615
1340	8.1	3.621024	1.4752320000000003	30.69934760205941	1303.4	21987.347347602063	79616.71244200341
1341	11.4	5.096256	1.1399519999999999	60.80913297307792	1303.4	17323.537132973077	88285.18005513685
1342	13.2	5.9009279999999995	0.8270239999999998	81.52803423537314	1303.4	12963.26403423537	76495.28771101244
1343	15.1	6.750304	0.8046720000000005	106.68736849177819	1303.4	12675.495368491784	85563.44708791155
1344	16.8	7.5102720000000005	0.7152640000000003	132.06193975316646	1303.4	11449.157939753171	85986.29029850593
1345	18.3	8.180832	0.603504	156.69721869309066	1303.4	9909.15321869309	81065.11774438745
1346	19.5	8.71728	0.44703999999999944	177.92145901056386	1303.4	7739.881459010556	67470.71384500354
1347	20.3	9.074912	0.402336	192.81960300766139	1303.4	7128.923603007663	64694.35435201747
1348	21.3	9.521952	0.35763199999999973	212.28451476266326	1303.4	6522.532514762659	62107.24152400933
1349	21.9	9.790175999999999	0.1788160000000003	224.4126520869336	1303.4	4031.236652086938	39466.51632158189
1350	22.1	9.879584000000001	0.1117600000000003	228.5302295735687	1303.4	3096.5702295735728	30592.8256949714
1351	22.4	10.013696	-0.022352000000000594	234.77678178340696	1303.4	1225.2487817833987	12269.268825149293
1352	22.0	9.83488	-0.17881599999999942	226.46676176492542	1303.4	-973.557238235066	0.0
1353	21.6	9.656064	-0.201168	218.306471836867	1303.4	-1294.6455281631333	0.0
1354	21.1	9.432544	-0.2458720000000003	208.31666736645133	1303.4	-1930.4913326335527	0.0
1355	20.5	9.16432	-0.2458720000000003	196.63772031345022	1303.4	-1942.1702796865538	0.0
1356	20.0	8.9408	-0.201168	187.16261302886394	1303.4	-1325.789386971136	0.0
1357	19.6	8.761984	-0.33528	179.75097355292098	1303.4	-3210.769026447079	0.0
1358	18.5	8.27024	-0.46939200000000003	160.14101077282174	1303.4	-5107.946989227179	0.0
1359	17.5	7.8232	-0.4470399999999999	143.296375600224	1303.4	-4811.863624399775	0.0
1360	16.5	7.37616	-0.4470399999999999	127.38755349277054	1303.4	-4827.772446507228	0.0
1361	15.5	6.92912	-0.5587999999999997	112.41454445046143	1303.4	-6407.3854555495345	0.0
1362	14.0	6.25856	-1.00584	91.70968038414335	1303.4	-12686.650319615857	0.0
1363	11.0	4.91744	-1.34112	56.616690441231356	1303.4	-17415.663309558768	0.0
1364	8.0	3.57632	-1.296416	29.946018084618238	1303.4	-16816.47798191538	0.0
1365	5.2	2.324608	-1.22936	12.652192640751206	1303.4	-15894.98780735925	0.0
1366	2.5	1.1176	-1.162304	2.924415828575999	1303.4	-14965.931584171423	0.0
1367	0.0	0.0	-0.5588	0.0	1303.4	-6519.799999999999	0.0
1368	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1369	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
